"기준 년월 코드","상권 코드","서비스 업종 코드","서비스 업종 코드명","점포 수","유사 업종 점포 수","개업율","개업 점포 수","폐업률","폐업 점포 수","상권 코드명"
"201706","12324","CS100009","커피음료","78","3","0","0","0","0","인촌로24길"
"201706","12324","CS100008","제과점","17","1","0","0","0","0","인촌로24길"
"201706","12324","CS100007","치킨집","36","1","0","0","0","0","인촌로24길"
"201706","12324","CS100006","패스트푸드점","40","1","0","0","0","0","인촌로24길"
"201706","12324","CS100005","분식집","71","6","16.667","1","0","0","인촌로24길"
"201706","12324","CS100004","양식집","56","4","0","0","0","0","인촌로24길"
"201706","12324","CS100003","일식집","31","1","0","0","0","0","인촌로24길"
"201706","12324","CS100002","중국집","22","2","0","0","0","0","인촌로24길"
"201706","12324","CS100001","한식음식점","268","4","0","0","0","0","인촌로24길"
"201706","12320","CS300011","화장품","28","0","0","0","0","0","개운사길_A"
"201706","12320","CS300010","문구점","14","0","0","0","0","0","개운사길_A"
"201706","12320","CS300009","약국","9","0","0","0","0","0","개운사길_A"
"201706","12320","CS300008","패션잡화","11","0","0","0","0","0","개운사길_A"
"201706","12320","CS300007","의류점","13","0","0","0","0","0","개운사길_A"
"201706","12320","CS300004","휴대폰","12","0","0","0","0","0","개운사길_A"
"201706","12320","CS300003","컴퓨터판매수리","1","0","0","0","0","0","개운사길_A"
"201706","12320","CS300002","편의점","68","3","0","0","25","1","개운사길_A"
"201706","12320","CS300001","슈퍼마켓","19","0","0","0","0","0","개운사길_A"
"201706","12320","CS200021","자동차수리","5","0","0","0","0","0","개운사길_A"
"201706","12320","CS200020","세탁소","6","0","0","0","0","0","개운사길_A"
"201706","12320","CS200019","여관업","9","0","0","0","0","0","개운사길_A"
"201706","12320","CS200018","피부관리실","6","0","0","0","0","0","개운사길_A"
"201706","12320","CS200017","네일숍","3","0","0","0","0","0","개운사길_A"
"201706","12320","CS200016","미용실","43","4","0","0","0","0","개운사길_A"
"201706","12320","CS200012","당구장","7","0","0","0","0","0","개운사길_A"
"201706","12320","CS200011","PC방","12","0","0","0","0","0","개운사길_A"
"201706","12320","CS200010","노래방","14","0","0","0","0","0","개운사길_A"
"201706","12320","CS200009","인테리어","8","0","0","0","0","0","개운사길_A"
"201706","12320","CS200008","부동산중개업","17","0","0","0","0","0","개운사길_A"
"201706","12320","CS200007","보육시설","8","0","0","0","0","0","개운사길_A"
"201706","12320","CS200006","일반의원","3","0","0","0","0","0","개운사길_A"
"201706","12320","CS200005","한의원","4","0","0","0","0","0","개운사길_A"
"201706","12320","CS200004","치과의원","5","0","0","0","0","0","개운사길_A"
"201706","12320","CS200003","예체능학원","18","0","0","0","0","0","개운사길_A"
"201706","12320","CS200002","외국어학원","2","0","0","0","0","0","개운사길_A"
"201706","12320","CS200001","입시보습학원","7","0","0","0","0","0","개운사길_A"
"201706","12320","CS100010","호프간이주점","78","1","0","0","0","0","개운사길_A"
"201706","12320","CS100009","커피음료","119","4","0","0","0","0","개운사길_A"
"201706","12320","CS100008","제과점","22","0","0","0","0","0","개운사길_A"
"201706","12320","CS100007","치킨집","43","0","0","0","0","0","개운사길_A"
"201706","12320","CS100006","패스트푸드점","53","3","0","0","0","0","개운사길_A"
"201706","12320","CS100005","분식집","81","3","0","0","0","0","개운사길_A"
"201706","12320","CS100004","양식집","61","7","14.286","1","0","0","개운사길_A"
"201706","12320","CS100003","일식집","35","1","0","0","0","0","개운사길_A"
"201706","12320","CS100002","중국집","24","3","0","0","0","0","개운사길_A"
"201706","12320","CS100001","한식음식점","290","18","0","0","5.263","1","개운사길_A"
"201706","12319","CS300011","화장품","4","0","0","0","0","0","수색로_A"
"201706","12319","CS300010","문구점","2","0","0","0","0","0","수색로_A"
"201706","12319","CS300009","약국","4","0","0","0","0","0","수색로_A"
"201706","12319","CS300008","패션잡화","9","0","0","0","0","0","수색로_A"
"201706","12319","CS300007","의류점","5","0","0","0","0","0","수색로_A"
"201706","12319","CS300005","정육점","1","0","0","0","0","0","수색로_A"
"201706","12319","CS300004","휴대폰","3","0","0","0","0","0","수색로_A"
"201706","12319","CS300002","편의점","12","0","0","0","0","0","수색로_A"
"201706","12319","CS300001","슈퍼마켓","3","0","0","0","0","0","수색로_A"
"201706","12319","CS200021","자동차수리","5","0","0","0","0","0","수색로_A"
"201706","12319","CS200020","세탁소","9","0","0","0","0","0","수색로_A"
"201706","12319","CS200019","여관업","7","2","50","1","0","0","수색로_A"
"201706","12319","CS200018","피부관리실","2","0","0","0","0","0","수색로_A"
"201706","12319","CS200017","네일숍","1","0","0","0","0","0","수색로_A"
"201706","12319","CS200016","미용실","31","5","0","0","0","0","수색로_A"
"201706","12319","CS200010","노래방","3","0","0","0","0","0","수색로_A"
"201706","12319","CS200009","인테리어","8","0","0","0","0","0","수색로_A"
"201706","12319","CS200008","부동산중개업","2","0","0","0","0","0","수색로_A"
"201706","12319","CS200007","보육시설","4","0","0","0","0","0","수색로_A"
"201706","12319","CS200006","일반의원","1","0","0","0","0","0","수색로_A"
"201706","12319","CS200004","치과의원","5","0","0","0","0","0","수색로_A"
"201706","12319","CS200003","예체능학원","4","0","0","0","0","0","수색로_A"
"201706","12319","CS200002","외국어학원","1","0","0","0","0","0","수색로_A"
"201706","12319","CS200001","입시보습학원","2","0","0","0","0","0","수색로_A"
"201706","12319","CS100010","호프간이주점","22","1","0","0","0","0","수색로_A"
"201706","12319","CS100009","커피음료","25","0","0","0","0","0","수색로_A"
"201706","12319","CS100008","제과점","5","0","0","0","0","0","수색로_A"
"201706","12319","CS100007","치킨집","10","3","0","0","25","1","수색로_A"
"201706","12319","CS100006","패스트푸드점","11","0","0","0","0","0","수색로_A"
"201706","12319","CS100005","분식집","38","11","0","0","8.333","1","수색로_A"
"201706","12319","CS100004","양식집","15","2","0","0","0","0","수색로_A"
"201706","12319","CS100003","일식집","21","1","0","0","0","0","수색로_A"
"201706","12319","CS100002","중국집","12","0","0","0","0","0","수색로_A"
"201706","12319","CS100001","한식음식점","119","21","0","0","0","0","수색로_A"
"201706","12318","CS300011","화장품","45","0","0","0","0","0","왕산로_A"
"201706","12318","CS300010","문구점","13","0","0","0","0","0","왕산로_A"
"201706","12318","CS300009","약국","12","0","0","0","0","0","왕산로_A"
"201706","12318","CS300008","패션잡화","202","0","0","0","0","0","왕산로_A"
"201706","12318","CS300007","의류점","83","0","0","0","0","0","왕산로_A"
"201706","12318","CS300005","정육점","7","0","0","0","0","0","왕산로_A"
"201706","12318","CS300004","휴대폰","14","0","0","0","0","0","왕산로_A"
"201706","12318","CS300003","컴퓨터판매수리","2","0","0","0","0","0","왕산로_A"
"201706","12318","CS300002","편의점","30","2","0","0","0","0","왕산로_A"
"201706","12318","CS300001","슈퍼마켓","27","0","0","0","0","0","왕산로_A"
"201706","12318","CS200022","자동차미용","2","0","0","0","0","0","왕산로_A"
"201706","12318","CS200021","자동차수리","11","0","0","0","0","0","왕산로_A"
"201706","12318","CS200020","세탁소","11","0","0","0","0","0","왕산로_A"
"201706","12318","CS200019","여관업","26","0","0","0","0","0","왕산로_A"
"201706","12318","CS200018","피부관리실","14","0","0","0","0","0","왕산로_A"
"201706","12318","CS200017","네일숍","6","0","0","0","0","0","왕산로_A"
"201706","12318","CS200016","미용실","70","4","0","0","0","0","왕산로_A"
"201706","12318","CS200012","당구장","6","0","0","0","0","0","왕산로_A"
"201706","12318","CS200011","PC방","5","0","0","0","0","0","왕산로_A"
"201706","12318","CS200010","노래방","19","0","0","0","0","0","왕산로_A"
"201706","12318","CS200009","인테리어","33","0","0","0","0","0","왕산로_A"
"201706","12318","CS200008","부동산중개업","14","0","0","0","0","0","왕산로_A"
"201706","12318","CS200007","보육시설","7","0","0","0","0","0","왕산로_A"
"201706","12318","CS200006","일반의원","5","0","0","0","0","0","왕산로_A"
"201706","12318","CS200005","한의원","7","0","0","0","0","0","왕산로_A"
"201706","12318","CS200004","치과의원","11","0","0","0","0","0","왕산로_A"
"201706","12318","CS200003","예체능학원","21","0","0","0","0","0","왕산로_A"
"201706","12318","CS200001","입시보습학원","1","0","0","0","0","0","왕산로_A"
"201706","12318","CS100010","호프간이주점","54","0","0","0","0","0","왕산로_A"
"201706","12318","CS100009","커피음료","57","0","0","0","0","0","왕산로_A"
"201706","12318","CS100008","제과점","19","1","0","0","0","0","왕산로_A"
"201706","12318","CS100007","치킨집","18","0","0","0","0","0","왕산로_A"
"201706","12318","CS100006","패스트푸드점","29","0","0","0","0","0","왕산로_A"
"201706","12318","CS100005","분식집","48","0","0","0","0","0","왕산로_A"
"201706","12318","CS100004","양식집","19","0","0","0","0","0","왕산로_A"
"201706","12318","CS100003","일식집","39","2","0","0","0","0","왕산로_A"
"201706","12318","CS100002","중국집","12","0","0","0","0","0","왕산로_A"
"201706","12318","CS100001","한식음식점","255","15","13.333","2","0","0","왕산로_A"
"201706","12314","CS300011","화장품","17","0","0","0","0","0","삼청로"
"201706","12314","CS300010","문구점","4","0","0","0","0","0","삼청로"
"201706","12314","CS300009","약국","1","0","0","0","0","0","삼청로"
"201706","12314","CS300008","패션잡화","51","0","0","0","0","0","삼청로"
"201706","12314","CS300007","의류점","50","0","0","0","0","0","삼청로"
"201706","12314","CS300006","과일채소","1","0","0","0","0","0","삼청로"
"201706","12314","CS300005","정육점","2","0","0","0","0","0","삼청로"
"201706","12314","CS300003","컴퓨터판매수리","1","0","0","0","0","0","삼청로"
"201706","12314","CS300002","편의점","9","0","0","0","0","0","삼청로"
"201706","12314","CS300001","슈퍼마켓","2","0","0","0","0","0","삼청로"
"201706","12314","CS200021","자동차수리","1","0","0","0","0","0","삼청로"
"201706","12314","CS200020","세탁소","2","0","0","0","0","0","삼청로"
"201706","12314","CS200019","여관업","3","0","0","0","0","0","삼청로"
"201706","12314","CS200018","피부관리실","2","0","0","0","0","0","삼청로"
"201706","12314","CS200016","미용실","5","0","0","0","0","0","삼청로"
"201706","12314","CS200012","당구장","1","0","0","0","0","0","삼청로"
"201706","12314","CS200009","인테리어","16","0","0","0","0","0","삼청로"
"201706","12314","CS200008","부동산중개업","7","0","0","0","0","0","삼청로"
"201706","12314","CS200007","보육시설","1","0","0","0","0","0","삼청로"
"201706","12314","CS200005","한의원","2","0","0","0","0","0","삼청로"
"201706","12314","CS200004","치과의원","3","0","0","0","0","0","삼청로"
"201706","12314","CS200003","예체능학원","7","0","0","0","0","0","삼청로"
"201706","12314","CS200001","입시보습학원","1","0","0","0","0","0","삼청로"
"201706","12314","CS100010","호프간이주점","4","1","0","0","0","0","삼청로"
"201706","12314","CS100009","커피음료","134","10","10","1","0","0","삼청로"
"201706","12314","CS100008","제과점","12","0","0","0","0","0","삼청로"
"201706","12314","CS100007","치킨집","4","0","0","0","0","0","삼청로"
"201706","12314","CS100006","패스트푸드점","6","0","0","0","0","0","삼청로"
"201706","12314","CS100005","분식집","54","2","0","0","0","0","삼청로"
"201706","12314","CS100004","양식집","103","16","0","0","11.111","2","삼청로"
"201706","12314","CS100003","일식집","12","0","0","0","0","0","삼청로"
"201706","12314","CS100002","중국집","5","2","0","0","33.333","1","삼청로"
"201706","12314","CS100001","한식음식점","136","10","0","0","0","0","삼청로"
"201706","12313","CS300011","화장품","18","0","0","0","0","0","면목로55길"
"201706","12313","CS300010","문구점","10","0","0","0","0","0","면목로55길"
"201706","12313","CS300009","약국","11","0","0","0","0","0","면목로55길"
"201706","12313","CS300008","패션잡화","21","0","0","0","0","0","면목로55길"
"201706","12313","CS300007","의류점","43","0","0","0","0","0","면목로55길"
"201706","12313","CS300006","과일채소","2","0","0","0","0","0","면목로55길"
"201706","12313","CS300005","정육점","2","0","0","0","0","0","면목로55길"
"201706","12313","CS300004","휴대폰","12","0","0","0","0","0","면목로55길"
"201706","12313","CS300003","컴퓨터판매수리","2","0","0","0","0","0","면목로55길"
"201706","12313","CS300002","편의점","37","1","0","0","0","0","면목로55길"
"201706","12313","CS300001","슈퍼마켓","28","0","0","0","0","0","면목로55길"
"201706","12313","CS200022","자동차미용","1","0","0","0","0","0","면목로55길"
"201706","12313","CS200021","자동차수리","8","0","0","0","0","0","면목로55길"
"201706","12313","CS200020","세탁소","28","1","0","0","0","0","면목로55길"
"201706","12313","CS200019","여관업","13","0","0","0","0","0","면목로55길"
"201706","12313","CS200018","피부관리실","16","0","0","0","0","0","면목로55길"
"201706","12313","CS200017","네일숍","9","0","0","0","0","0","면목로55길"
"201706","12313","CS200016","미용실","116","4","0","0","0","0","면목로55길"
"201706","12313","CS200012","당구장","4","0","0","0","0","0","면목로55길"
"201706","12313","CS200011","PC방","14","0","0","0","0","0","면목로55길"
"201706","12313","CS200010","노래방","18","0","0","0","0","0","면목로55길"
"201706","12313","CS200009","인테리어","29","0","0","0","0","0","면목로55길"
"201706","12313","CS200008","부동산중개업","27","0","0","0","0","0","면목로55길"
"201706","12313","CS200007","보육시설","14","0","0","0","0","0","면목로55길"
"201706","12313","CS200006","일반의원","5","0","0","0","0","0","면목로55길"
"201706","12313","CS200005","한의원","7","0","0","0","0","0","면목로55길"
"201706","12313","CS200004","치과의원","5","0","0","0","0","0","면목로55길"
"201706","12313","CS200003","예체능학원","25","0","0","0","0","0","면목로55길"
"201706","12313","CS200002","외국어학원","5","0","0","0","0","0","면목로55길"
"201706","12313","CS200001","입시보습학원","15","0","0","0","0","0","면목로55길"
"201706","12313","CS100010","호프간이주점","100","4","0","0","0","0","면목로55길"
"201706","12313","CS100009","커피음료","34","0","0","0","0","0","면목로55길"
"201706","12313","CS100008","제과점","14","1","0","0","0","0","면목로55길"
"201706","12313","CS100007","치킨집","33","2","0","0","0","0","면목로55길"
"201706","12313","CS100006","패스트푸드점","21","0","0","0","0","0","면목로55길"
"201706","12313","CS100005","분식집","61","2","0","0","0","0","면목로55길"
"201706","12313","CS100004","양식집","9","0","0","0","0","0","면목로55길"
"201706","12313","CS100003","일식집","33","1","0","0","0","0","면목로55길"
"201706","12313","CS100002","중국집","12","0","0","0","0","0","면목로55길"
"201706","12313","CS100001","한식음식점","282","12","0","0","0","0","면목로55길"
"201706","12311","CS300011","화장품","7","0","0","0","0","0","자하문로_B"
"201706","12311","CS300010","문구점","7","0","0","0","0","0","자하문로_B"
"201706","12311","CS300009","약국","7","0","0","0","0","0","자하문로_B"
"201706","12311","CS300008","패션잡화","18","0","0","0","0","0","자하문로_B"
"201706","12311","CS300007","의류점","22","0","0","0","0","0","자하문로_B"
"201706","12311","CS300006","과일채소","9","0","0","0","0","0","자하문로_B"
"201706","12311","CS300005","정육점","4","0","0","0","0","0","자하문로_B"
"201706","12311","CS300004","휴대폰","2","0","0","0","0","0","자하문로_B"
"201706","12311","CS300003","컴퓨터판매수리","1","0","0","0","0","0","자하문로_B"
"201706","12311","CS300002","편의점","21","0","0","0","0","0","자하문로_B"
"201706","12311","CS300001","슈퍼마켓","18","0","0","0","0","0","자하문로_B"
"201706","12311","CS200021","자동차수리","3","0","0","0","0","0","자하문로_B"
"201706","12311","CS200020","세탁소","16","0","0","0","0","0","자하문로_B"
"201706","12311","CS200019","여관업","3","0","0","0","0","0","자하문로_B"
"201706","12311","CS200018","피부관리실","6","0","0","0","0","0","자하문로_B"
"201706","12311","CS200016","미용실","27","5","0","0","0","0","자하문로_B"
"201706","12311","CS200012","당구장","2","0","0","0","0","0","자하문로_B"
"201706","12311","CS200011","PC방","1","0","0","0","0","0","자하문로_B"
"201706","12311","CS200010","노래방","4","0","0","0","0","0","자하문로_B"
"201706","12311","CS200009","인테리어","11","0","0","0","0","0","자하문로_B"
"201706","12311","CS200008","부동산중개업","25","0","0","0","0","0","자하문로_B"
"201706","12311","CS200007","보육시설","10","0","0","0","0","0","자하문로_B"
"201706","12311","CS200006","일반의원","4","0","0","0","0","0","자하문로_B"
"201706","12311","CS200005","한의원","7","0","0","0","0","0","자하문로_B"
"201706","12311","CS200004","치과의원","7","0","0","0","0","0","자하문로_B"
"201706","12311","CS200003","예체능학원","13","0","0","0","0","0","자하문로_B"
"201706","12311","CS200002","외국어학원","6","0","0","0","0","0","자하문로_B"
"201706","12311","CS200001","입시보습학원","4","0","0","0","0","0","자하문로_B"
"201706","12311","CS100010","호프간이주점","14","0","0","0","0","0","자하문로_B"
"201706","12311","CS100009","커피음료","99","7","14.286","1","0","0","자하문로_B"
"201706","12311","CS100008","제과점","17","1","0","0","0","0","자하문로_B"
"201706","12311","CS100007","치킨집","13","0","0","0","0","0","자하문로_B"
"201706","12311","CS100006","패스트푸드점","23","1","0","0","0","0","자하문로_B"
"201706","12311","CS100005","분식집","94","6","0","0","0","0","자하문로_B"
"201706","12311","CS100004","양식집","114","13","7.692","1","0","0","자하문로_B"
"201706","12311","CS100003","일식집","31","1","0","0","0","0","자하문로_B"
"201706","12311","CS100002","중국집","12","2","0","0","0","0","자하문로_B"
"201706","12311","CS100001","한식음식점","286","22","4.545","1","0","0","자하문로_B"
"201706","12310","CS300011","화장품","26","0","0","0","0","0","면목로_I"
"201706","12310","CS300010","문구점","10","0","0","0","0","0","면목로_I"
"201706","12310","CS300009","약국","9","0","0","0","0","0","면목로_I"
"201706","12310","CS300008","패션잡화","32","0","0","0","0","0","면목로_I"
"201706","12310","CS300007","의류점","46","0","0","0","0","0","면목로_I"
"201706","12310","CS300006","과일채소","14","0","0","0","0","0","면목로_I"
"201706","12310","CS300005","정육점","17","0","0","0","0","0","면목로_I"
"201706","12310","CS300004","휴대폰","14","0","0","0","0","0","면목로_I"
"201706","12310","CS300003","컴퓨터판매수리","1","0","0","0","0","0","면목로_I"
"201706","12310","CS300002","편의점","40","2","0","0","0","0","면목로_I"
"201706","12310","CS300001","슈퍼마켓","49","0","0","0","0","0","면목로_I"
"201706","12310","CS200022","자동차미용","1","0","0","0","0","0","면목로_I"
"201706","12310","CS200021","자동차수리","14","0","0","0","0","0","면목로_I"
"201706","12310","CS200020","세탁소","18","0","0","0","0","0","면목로_I"
"201706","12310","CS200019","여관업","18","0","0","0","0","0","면목로_I"
"201706","12310","CS200018","피부관리실","13","0","0","0","0","0","면목로_I"
"201706","12310","CS200017","네일숍","8","0","0","0","0","0","면목로_I"
"201706","12310","CS200016","미용실","135","1","0","0","0","0","면목로_I"
"201706","12310","CS200012","당구장","2","0","0","0","0","0","면목로_I"
"201706","12310","CS200011","PC방","14","0","0","0","0","0","면목로_I"
"201706","12310","CS200010","노래방","18","0","0","0","0","0","면목로_I"
"201706","12310","CS200009","인테리어","32","0","0","0","0","0","면목로_I"
"201706","12310","CS200008","부동산중개업","17","0","0","0","0","0","면목로_I"
"201706","12310","CS200007","보육시설","15","0","0","0","0","0","면목로_I"
"201706","12310","CS200006","일반의원","7","0","0","0","0","0","면목로_I"
"201706","12310","CS200005","한의원","5","0","0","0","0","0","면목로_I"
"201706","12310","CS200004","치과의원","5","0","0","0","0","0","면목로_I"
"201706","12310","CS200003","예체능학원","23","0","0","0","0","0","면목로_I"
"201706","12310","CS200002","외국어학원","4","0","0","0","0","0","면목로_I"
"201706","12310","CS200001","입시보습학원","9","0","0","0","0","0","면목로_I"
"201706","12310","CS100010","호프간이주점","108","0","0","0","0","0","면목로_I"
"201706","12310","CS100009","커피음료","45","1","0","0","0","0","면목로_I"
"201706","12310","CS100008","제과점","19","1","0","0","0","0","면목로_I"
"201706","12310","CS100007","치킨집","44","2","0","0","0","0","면목로_I"
"201706","12310","CS100006","패스트푸드점","17","2","0","0","0","0","면목로_I"
"201706","12310","CS100005","분식집","78","4","25","1","0","0","면목로_I"
"201706","12310","CS100004","양식집","13","0","0","0","0","0","면목로_I"
"201706","12310","CS100003","일식집","40","1","0","0","0","0","면목로_I"
"201706","12310","CS100002","중국집","14","0","0","0","0","0","면목로_I"
"201706","12310","CS100001","한식음식점","304","11","0","0","0","0","면목로_I"
"201706","12309","CS300011","화장품","15","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300010","문구점","6","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300009","약국","113","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300008","패션잡화","29","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300007","의류점","21","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300006","과일채소","210","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300005","정육점","30","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300004","휴대폰","4","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300003","컴퓨터판매수리","1","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300002","편의점","14","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS300001","슈퍼마켓","299","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200021","자동차수리","16","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200020","세탁소","12","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200019","여관업","23","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200018","피부관리실","4","1","0","0","0","0","약령중앙로_B"
"201706","12309","CS200017","네일숍","1","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200016","미용실","38","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200012","당구장","6","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200011","PC방","2","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200009","인테리어","28","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200008","부동산중개업","32","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200007","보육시설","6","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200006","일반의원","2","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200005","한의원","182","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200004","치과의원","10","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200003","예체능학원","14","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200002","외국어학원","1","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS200001","입시보습학원","7","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100010","호프간이주점","73","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100009","커피음료","24","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100008","제과점","10","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100007","치킨집","11","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100006","패스트푸드점","6","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100005","분식집","46","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100004","양식집","7","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100003","일식집","23","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100002","중국집","12","0","0","0","0","0","약령중앙로_B"
"201706","12309","CS100001","한식음식점","234","4","0","0","0","0","약령중앙로_B"
"201706","12306","CS300011","화장품","56","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300010","문구점","12","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300009","약국","117","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300008","패션잡화","221","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300007","의류점","82","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300006","과일채소","219","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300005","정육점","41","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300004","휴대폰","18","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300003","컴퓨터판매수리","1","0","0","0","0","0","홍릉로5길"
"201706","12306","CS300002","편의점","26","1","0","0","0","0","홍릉로5길"
"201706","12306","CS300001","슈퍼마켓","311","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200021","자동차수리","15","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200020","세탁소","15","1","0","0","0","0","홍릉로5길"
"201706","12306","CS200019","여관업","63","7","0","0","0","0","홍릉로5길"
"201706","12306","CS200018","피부관리실","12","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200017","네일숍","6","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200016","미용실","68","2","0","0","0","0","홍릉로5길"
"201706","12306","CS200012","당구장","7","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200011","PC방","6","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200010","노래방","15","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200009","인테리어","55","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200008","부동산중개업","35","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200007","보육시설","7","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200006","일반의원","11","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200005","한의원","155","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200004","치과의원","23","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200003","예체능학원","22","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200002","외국어학원","1","0","0","0","0","0","홍릉로5길"
"201706","12306","CS200001","입시보습학원","5","0","0","0","0","0","홍릉로5길"
"201706","12306","CS100010","호프간이주점","128","3","0","0","0","0","홍릉로5길"
"201706","12306","CS100009","커피음료","66","1","0","0","0","0","홍릉로5길"
"201706","12306","CS100008","제과점","29","0","0","0","0","0","홍릉로5길"
"201706","12306","CS100007","치킨집","28","0","0","0","0","0","홍릉로5길"
"201706","12306","CS100006","패스트푸드점","28","0","0","0","0","0","홍릉로5길"
"201706","12306","CS100005","분식집","108","4","0","0","0","0","홍릉로5길"
"201706","12306","CS100004","양식집","20","1","0","0","0","0","홍릉로5길"
"201706","12306","CS100003","일식집","73","1","0","0","0","0","홍릉로5길"
"201706","12306","CS100002","중국집","20","1","0","0","0","0","홍릉로5길"
"201706","12306","CS100001","한식음식점","499","42","0","0","0","0","홍릉로5길"
"201706","12303","CS300011","화장품","2","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300010","문구점","5","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300009","약국","10","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300008","패션잡화","7","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300007","의류점","6","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300006","과일채소","4","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300004","휴대폰","4","0","0","0","0","0","금낭화로_B"
"201706","12303","CS300002","편의점","28","3","0","0","0","0","금낭화로_B"
"201706","12303","CS300001","슈퍼마켓","15","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200022","자동차미용","1","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200021","자동차수리","3","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200020","세탁소","15","1","0","0","0","0","금낭화로_B"
"201706","12303","CS200019","여관업","1","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200018","피부관리실","14","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200017","네일숍","6","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200016","미용실","70","5","0","0","0","0","금낭화로_B"
"201706","12303","CS200012","당구장","2","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200011","PC방","2","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200010","노래방","13","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200009","인테리어","6","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200008","부동산중개업","23","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200007","보육시설","12","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200006","일반의원","8","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200005","한의원","10","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200004","치과의원","12","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200003","예체능학원","22","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200002","외국어학원","4","0","0","0","0","0","금낭화로_B"
"201706","12303","CS200001","입시보습학원","10","0","0","0","0","0","금낭화로_B"
